timestamp,fw_x,fw_y,fw_z,fb_x,fb_y,fb_z,vw_x,vw_y,vw_z,vb_x,vb_y,vb_z,qw,qx,qy,qz,wind_gt_x,wind_gt_y,wind_gt_z,bf_gt_x,bf_gt_y,bf_gt_z
3556.954000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.105415,0.156098,0.024954,-0.106830,-0.156468,0.014379,0.001278,0.025802,0.016298,-0.999533,-0.024148,0.952503,-0.295099,-1.500000,0.000000,0.000000
3556.964000,0.146916,0.080947,-0.012205,-0.146229,-0.079935,-0.022654,0.119734,0.163520,0.025043,-0.121217,-0.163814,0.013169,0.001449,0.026393,0.016828,-0.999509,0.044286,0.840628,-0.327306,-1.500000,0.000000,0.000000
3556.974000,0.179508,0.102446,-0.032299,-0.177757,-0.100624,-0.045152,0.119734,0.163520,0.025043,-0.121217,-0.163814,0.013169,0.001449,0.026393,0.016828,-0.999509,0.008816,0.826566,-0.235657,-1.500000,0.000000,0.000000
3556.984000,0.210392,0.122820,-0.049895,-0.207710,-0.120279,-0.065028,0.119734,0.163520,0.025043,-0.121217,-0.163814,0.013169,0.001449,0.026393,0.016828,-0.999509,-0.026857,0.855236,-0.244429,-1.500000,0.000000,0.000000
3556.994000,0.317893,0.183772,-0.065487,-0.314296,-0.180220,-0.088630,0.130071,0.169024,0.025265,-0.131580,-0.169284,0.012491,0.001467,0.026788,0.017022,-0.999495,-0.028732,0.869189,-0.256479,-1.500000,0.000000,0.000000
3557.004000,0.342495,0.200401,-0.082148,-0.338004,-0.196178,-0.107141,0.130071,0.169024,0.025265,-0.131580,-0.169284,0.012491,0.001467,0.026788,0.017022,-0.999495,-0.016060,0.931155,-0.234011,-1.500000,0.000000,0.000000
3557.014000,0.365882,0.216207,-0.098245,-0.360526,-0.211339,-0.124996,0.130071,0.169024,0.025265,-0.131580,-0.169284,0.012491,0.001467,0.026788,0.017022,-0.999495,-0.052579,0.956419,-0.218249,-1.500000,0.000000,0.000000
3557.024000,0.544182,0.306677,-0.086738,-0.539671,-0.301458,-0.124846,0.150992,0.179316,0.028876,-0.152765,-0.179494,0.015205,0.001715,0.026239,0.015870,-0.999528,-0.010744,0.954541,-0.172169,-1.500000,0.000000,0.000000
3557.034000,0.556672,0.315447,-0.103100,-0.551307,-0.309652,-0.142111,0.150992,0.179316,0.028876,-0.152765,-0.179494,0.015205,0.001715,0.026239,0.015870,-0.999528,-0.013020,0.895491,-0.253710,-1.500000,0.000000,0.000000
3557.044000,0.568578,0.323802,-0.119413,-0.562362,-0.317436,-0.159283,0.150992,0.179316,0.028876,-0.152765,-0.179494,0.015205,0.001715,0.026239,0.015870,-0.999528,-0.016367,0.771344,-0.284704,-1.500000,0.000000,0.000000
