timestamp,fw_x,fw_y,fw_z,fb_x,fb_y,fb_z,vw_x,vw_y,vw_z,vb_x,vb_y,vb_z,qw,qx,qy,qz,wind_gt_x,wind_gt_y,wind_gt_z,bf_gt_x,bf_gt_y,bf_gt_z
2173.552000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.031046,-0.060676,0.101000,-0.032007,-0.052644,0.105122,-0.999221,-0.039143,-0.005031,0.000673,1.417822,0.663330,-0.404383,-2.200000,0.000000,0.000000
2173.562000,-0.007477,0.058485,-0.009766,-0.007433,0.057529,-0.014385,-0.031046,-0.060676,0.101000,-0.032007,-0.052644,0.105122,-0.999221,-0.039143,-0.005031,0.000673,1.304609,0.595399,-0.427323,-2.200000,0.000000,0.000000
2173.572000,-0.043878,0.046878,-0.046318,-0.043409,0.043094,-0.050267,-0.034868,-0.069648,0.098856,-0.035882,-0.061858,0.103562,-0.999238,-0.038651,-0.005368,0.000560,1.298410,0.749880,-0.369466,-2.200000,0.000000,0.000000
2173.582000,-0.049885,0.103826,-0.073710,-0.049161,0.097746,-0.082039,-0.034868,-0.069648,0.098856,-0.035882,-0.061858,0.103562,-0.999238,-0.038651,-0.005368,0.000560,1.330274,0.948150,-0.456405,-2.200000,0.000000,0.000000
2173.592000,-0.055670,0.158491,-0.107009,-0.054625,0.149667,-0.119521,-0.034868,-0.069648,0.098856,-0.035882,-0.061858,0.103562,-0.999238,-0.038651,-0.005368,0.000560,1.424541,0.823421,-0.486873,-2.200000,0.000000,0.000000
2173.602000,-0.061230,0.210892,-0.144704,-0.059816,0.198991,-0.161209,-0.034868,-0.069648,0.098856,-0.035882,-0.061858,0.103562,-0.999238,-0.038651,-0.005368,0.000560,1.374689,0.970601,-0.447022,-2.200000,0.000000,0.000000
2173.612000,-0.155466,0.204922,-0.128834,-0.154030,0.194437,-0.145704,-0.046654,-0.076958,0.106433,-0.047847,-0.068745,0.111409,-0.999269,-0.037811,-0.005679,0.000313,1.544730,1.124843,-0.419896,-2.200000,0.000000,0.000000
2173.622000,-0.156635,0.254336,-0.174049,-0.154695,0.240292,-0.194535,-0.046654,-0.076958,0.106433,-0.047847,-0.068745,0.111409,-0.999269,-0.037811,-0.005679,0.000313,1.534315,1.223363,-0.476377,-2.200000,0.000000,0.000000
2173.632000,-0.157778,0.301497,-0.219870,-0.155326,0.283854,-0.243799,-0.046654,-0.076958,0.106433,-0.047847,-0.068745,0.111409,-0.999269,-0.037811,-0.005679,0.000313,1.421195,1.330940,-0.457095,-2.200000,0.000000,0.000000
2173.642000,-0.260694,0.337281,-0.049246,-0.260671,0.332393,-0.075569,-0.061064,-0.078210,0.135309,-0.061500,-0.067771,0.140638,-0.999279,-0.037931,-0.001732,0.000289,1.284938,1.090518,-0.499004,-2.200000,0.000000,0.000000
2173.652000,-0.250392,0.380650,-0.103548,-0.250200,0.371528,-0.132966,-0.061064,-0.078210,0.135309,-0.061500,-0.067771,0.140638,-0.999279,-0.037931,-0.001732,0.000289,1.213574,0.960547,-0.497167,-2.200000,0.000000,0.000000
2173.662000,-0.240606,0.421858,-0.155232,-0.240252,0.408706,-0.187592,-0.061064,-0.078210,0.135309,-0.061500,-0.067771,0.140638,-0.999279,-0.037931,-0.001732,0.000289,1.259827,1.015892,-0.547917,-2.200000,0.000000,0.000000
2173.672000,-0.400110,0.423948,0.010588,-0.400504,0.423328,-0.017938,-0.085125,-0.083363,0.163954,-0.083183,-0.070386,0.170888,-0.999226,-0.038936,0.005603,0.000417,1.302605,0.917194,-0.594971,-2.200000,0.000000,0.000000
2173.682000,-0.371204,0.464412,-0.044485,-0.372267,0.459395,-0.076314,-0.085125,-0.083363,0.163954,-0.083183,-0.070386,0.170888,-0.999226,-0.038936,0.005603,0.000417,1.169892,0.880497,-0.667528,-2.200000,0.000000,0.000000
2173.692000,-0.343760,0.502744,-0.095395,-0.345441,0.493659,-0.130357,-0.085125,-0.083363,0.163954,-0.083183,-0.070386,0.170888,-0.999226,-0.038936,0.005603,0.000417,1.279442,0.939832,-0.602080,-2.200000,0.000000,0.000000
2173.702000,-0.317701,0.539066,-0.142584,-0.319957,0.526210,-0.180518,-0.085125,-0.083363,0.163954,-0.083183,-0.070386,0.170888,-0.999226,-0.038936,0.005603,0.000417,1.230997,1.180123,-0.616690,-2.200000,0.000000,0.000000
2173.712000,-0.477535,0.512996,0.010760,-0.478309,0.512262,-0.011326,-0.113059,-0.091958,0.190113,-0.104537,-0.075850,0.201744,-0.998910,-0.041476,0.021407,0.000742,1.368785,1.195649,-0.567310,-2.200000,0.000000,0.000000
2173.722000,-0.420003,0.552435,-0.036681,-0.422984,0.547616,-0.064292,-0.113059,-0.091958,0.190113,-0.104537,-0.075850,0.201744,-0.998910,-0.041476,0.021407,0.000742,1.282287,1.216785,-0.503987,-2.200000,0.000000,0.000000
2173.732000,-0.365426,0.589752,-0.079938,-0.370426,0.581203,-0.112788,-0.113059,-0.091958,0.190113,-0.104537,-0.075850,0.201744,-0.998910,-0.041476,0.021407,0.000742,1.132431,1.174932,-0.489869,-2.200000,0.000000,0.000000
2173.742000,-0.562037,0.579968,-0.014212,-0.564644,0.577252,-0.020163,-0.150195,-0.098644,0.203845,-0.132593,-0.079784,0.223374,-0.998169,-0.044752,0.040693,0.001040,1.164726,1.248295,-0.445489,-2.200000,0.000000,0.000000
2173.752000,-0.470538,0.620543,-0.051798,-0.476731,0.614161,-0.068536,-0.150195,-0.098644,0.203845,-0.132593,-0.079784,0.223374,-0.998169,-0.044752,0.040693,0.001040,1.145902,1.160589,-0.403163,-2.200000,0.000000,0.000000
2173.762000,-0.383767,0.658923,-0.085648,-0.393213,0.649224,-0.112622,-0.150195,-0.098644,0.203845,-0.132593,-0.079784,0.223374,-0.998169,-0.044752,0.040693,0.001040,1.228266,1.207257,-0.392268,-2.200000,0.000000,0.000000
2173.772000,-0.646125,0.683233,-0.044518,-0.652206,0.677528,-0.043000,-0.198024,-0.100573,0.213210,-0.175174,-0.079964,0.240222,-0.997682,-0.046380,0.049776,0.001257,1.317509,1.426306,-0.423950,-2.200000,0.000000,0.000000
2173.782000,-0.536954,0.720510,-0.072635,-0.546631,0.711809,-0.085157,-0.198024,-0.100573,0.213210,-0.175174,-0.079964,0.240222,-0.997682,-0.046380,0.049776,0.001257,1.471809,1.376387,-0.500376,-2.200000,0.000000,0.000000
2173.792000,-0.433480,0.755701,-0.096960,-0.446335,0.744377,-0.122799,-0.198024,-0.100573,0.213210,-0.175174,-0.079964,0.240222,-0.997682,-0.046380,0.049776,0.001257,1.553243,1.288825,-0.525359,-2.200000,0.000000,0.000000
2173.802000,-0.335380,0.788948,-0.118082,-0.351053,0.775316,-0.156553,-0.198024,-0.100573,0.213210,-0.175174,-0.079964,0.240222,-0.997682,-0.046380,0.049776,0.001257,1.523774,1.356775,-0.604114,-2.200000,0.000000,0.000000
2173.812000,-0.694246,0.808765,-0.059272,-0.703891,0.801169,-0.047525,-0.261318,-0.102622,0.223106,-0.229388,-0.079539,0.263912,-0.996702,-0.048932,0.064718,0.001677,1.490349,1.474861,-0.607564,-2.200000,0.000000,0.000000
2173.822000,-0.560964,0.842593,-0.073850,-0.573931,0.833011,-0.082420,-0.261318,-0.102622,0.223106,-0.229388,-0.079539,0.263912,-0.996702,-0.048932,0.064718,0.001677,1.407029,1.353935,-0.538625,-2.200000,0.000000,0.000000
2173.832000,-0.434769,0.874410,-0.084465,-0.450469,0.863260,-0.112293,-0.261318,-0.102622,0.223106,-0.229388,-0.079539,0.263912,-0.996702,-0.048932,0.064718,0.001677,1.491182,1.240178,-0.559854,-2.200000,0.000000,0.000000
2173.842000,-0.682659,0.897182,-0.096930,-0.698745,0.885722,-0.087214,-0.311803,-0.103892,0.222192,-0.275552,-0.079630,0.274069,-0.996109,-0.050510,0.072197,0.001530,1.611145,1.156548,-0.468542,-2.200000,0.000000,0.000000
2173.852000,-0.540071,0.927952,-0.098116,-0.558133,0.915610,-0.112002,-0.311803,-0.103892,0.222192,-0.275552,-0.079630,0.274069,-0.996109,-0.050510,0.072197,0.001530,1.688338,1.137170,-0.374217,-2.200000,0.000000,0.000000
2173.862000,-0.405108,0.956837,-0.095857,-0.424552,0.944003,-0.132111,-0.311803,-0.103892,0.222192,-0.275552,-0.079630,0.274069,-0.996109,-0.050510,0.072197,0.001530,1.554868,1.133063,-0.323317,-2.200000,0.000000,0.000000
